ticket_id,complaint_text,date,time,channel,city,state,zip_code,status,on_behalf,month,day,complaint_categories,primary_category,category_count,year,day_of_week
363593,"i have comcast xfinity cable internet, i pay for a package with 50+ download speeds, but rarely get more than a 10 connection speed. so slow i cannot even load google much of the time. after many complaints to comcast and working with their techs on phone and in person, as well as equipment replacement, the speed still is horrible.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/6/2015 9:24:08 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/29/2015 4:10:10 pm:  hi  your ticket no. 363593 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.  (b) (6)",2015-06-24,10:18:11 PM,internet,Rohnert Park,California,94928,solved,No,6.0,24.0,"['installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",installation_issue,5,2015.0,Wednesday
294329,"in light of the spirit of the fcc ruling for net neutrality, i am writing to make the point that comcast's  data cap policy runs counter to the philosophy of an open internet. i understand the need to have  rules to deter serial bandwidth abusers, i feel that the current caps in the nashville market are in  place due to a virtual monopoly and as a means to force additional services on consumers provided  by comcast. indeed, it seems impossible for the consumer to decipher how comcast determines  how much of their allocated data has been used, beyond seeing the final result of it on their website. i  doubt sincerely that they err on the side of the consumer in their calculations. this is unfortunate, as  such caps prevent consumers from switching video services, and thus destroys competition in the  market.",2015-05-18,7:54:39 AM,internet,Nashville,Tennessee,37221,pending,No,5.0,18.0,"['billing_issue', 'contract_dispute', 'network_issue']",billing_issue,3,2015.0,Monday
259151,"comcast added a $4.99/month fee to my monthly bill in october 2014 (i think this is when it was added—i had to dig back through my online bill statements to try to find when it appeared). the fee is for a ""service protection plan"". i've attached the relevant page from comcast's website explaining the service protection plan (http://www.comcast.com/spp/), with added highlighting for the relevant advertised services.  comcast is within its rights to change billing without notifying customers. i'm expected to check my statement every month to make sure everything looks right. that isn't the issue here. the issue is that despite charging me for this service since november, comcast refused to offer me support covered by this service in january.  i started having intermittent connectivity issues in november. i was gone most of december, and when i got back in january i was still experiencing problems with my modem finding no signal on the line several times a week.  i called comcast's technical support to ask them to check the line to my apartment. the service advertises being supported by a ""local service representative"", but i was obviously connected to a call center in south asia every time i called the support number. i tried calling several times over the space of the month when i experienced issues to see if the tech could diagnose the line issue. every time i called, the tech insisted that there was no problem on their end, and that it was a problem with my device. they explained that since i owned my own modem, it was not supported, and i needed to buy a new one.  i finally gave in and bought a new modem, which did not resolve the problem. at this point the comcast support tech finally agreed that it was probably a line problem, and scheduled a tech to come out and look at the line. he specifically said that he would ""waive the service call fee"" since i'd been experiencing the issue for so long with no resolution.  when the tech got here, he measured the line noise with his equipment and installed a filter on my line in the service box on the outside of my apartment. this resolved my connectivity problem.  today (april 27, 2015), i discovered the ""service protection plan"" charge on my monthly bill. when i read what this covers, i was very upset to discover that i'd been paying for ""hassle-free service resolution"" for issues with ""customer owned equipment"" since october 2014. this service protection plan is advertised to specifically cover issues with customer-owned equipment; however, the fact that i owned my own equipment was the exact reason the comcast techs refused to send a technician out for a service call.  i spoke with a comcast customer loyalty representative today, and he insisted that the ""service protection plan"" was fulfilled as advertised since i was not charged for the service call when the technician installed the filter. (this contradicted what the technician who set the appointment said, since he said he was ""waiving"" the fee due to the fact that i'd been having connection problems for over a month.) he said the best he could do is remove the service from my account, and give me a $4.99 credit (for one month of the service).  in summary, comcast added a ""service protection plan"" to my bill without confirming that i wanted the service. comcast then refused to offer the services guaranteed by the ""service protection plan"" on the basis that i owned my own equipment, which is specifically been covered by the ""service protection plan"".  i believe i am due a full refund for the ""service protection plan"" since comcast actively refused to fulfill their advertised guarantees related to this service.  i also hope that the fcc will follow up on this issue. i doubt that i am the only comcast customer who has been unknowingly charged for the ""service protection plan"", but then refused the services guaranteed by that plan.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 4/28/2015 4:59:52 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-04-27,2:17:44 PM,internet,Houston,Texas,77025,closed,No,4.0,27.0,"['billing_issue', 'contract_dispute', 'outage_compensation', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,8,2015.0,Monday
232450,"i have searched the internet looking for a local comcast number, or corporate number to call concerning the billing problem i am writing about, but have found nothing.  this complaint revolves around unresolved comcast cable billing, per the attached bill. i’m told by comcast, this bill does not appear on my account and therefore they can’t view it. in other words they don’t know anything about how i got this bill. the attached bill reflects credits of $110 from comcast ($212.55 less $110 in credit, leaving a balance of $102.55). the $102.55 was paid on time to comcast. since they cannot find this bill their position is that i owe for the total of $212.55 plus my normal bill amount. this is the essence of my complaint although there are service related charges detailed below.  the telephone and internet component of my service has been going on and off for the last several months (sometimes several times per hour). comcast has made repeated service calls (approximately 9 visits) replacing the modem, cables inside and out, splitters, ground wire etc. they also drilled a new hole in the outside of the house to ease the running of an interior replacement cable. after each visit, the telephone and internet service worked for a short period and then returned to the on/off cycle. after the last visit, an inside cable was replaced but he system still did not work and the technician said that sometimes just plugging the modem into another wall outlet would solve a problem. he did and the internet and telephone have worked since (i would think that would have been tried on the first visit).  to comcast’s credit they gave a series of credits on my last bills but still charged for replacing wiring inside the house (which did not solve the problem). the billing person i spoke to today, april 13, said she would submit a request for the wiring to be removed from the bill. however, i doubt this since, on april 5th i spent nearly 1 ½ hours on the phone trying to straighten out the bill. that person agreed that my bill should be adjusted and it would be updated within 24 hours. however nothing has been changed on the current bill.  i have found the customer service people and technicians to be nice but typically, when reporting a service problem or trying to resolve a billing problem i am talking to someone in a far away land with less than good english and poor listening skills. to end, the internet and telephone problem should have been resolved on the first visit i.e. plugging the modem into a different outlet. i have spent many, many hours talking to the billing department and being at home with the technicians while they did hours of unnecessary work.  hopefully the fcc can intervene and help me resolve this billing problem.  thank you for your attention.  berkeley lake, ga 30096  comcast account number:  (b) (6)  (b) (6)  (b) (6)  home:  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 4/14/2015 11:15:47 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by consumer on 4/14/2015 2:13:41 pm:  thank you!!!!!  --------  from: ""fcc"" <consumercomplaints@fcc.gov>  to: "">  sent: tuesday, april 14, 2015 11:18:43 am  subject: request updated: billing problem  - - - - - - - - - - - - - - - - - - - - -  follow-up message by consumer on 4/21/2015 12:01:17 pm:  i received the following response from comcast on april 16, 2015. i have called many times and get a recorded message, have left two voicemails with my telephone numbers and sent 1 email. still waiting to talk to someone there.  thank you!  good day,  thank you for contacting comcast-atlanta about your recent experience with our company. we appreciate you taking the time to share your concerns with us. i would like to address your concerns regarding your current service issue. please email me directly or contact me @ 770-559-7128 at your earliest convenience. my office hours are monday-friday 930am to 630pm.  thanks  shanti clopton  executive escalations specialist  -------- (b) (6)  (b) (6)  (b) (6)  from: ""fcc"" <consumercomplaints@fcc.gov>  to: ""  sent: tuesday, april 14, 2015 11:18:43 am  subject: request updated: billing problem",2015-04-13,2:26:56 PM,internet,Berkeley Lake,Georgia,30096,closed,No,4.0,13.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'service_change', 'customer_service']",billing_issue,5,2015.0,Monday
256302,"i am subscribed to comcast due to their unfortunate monopoly for internet. i work from home and am paying for up to 50mbps. my internet runs between 1-5mbps. i have had multiple service calls which i am told i would not be charged for because the tech can see that it's a problem outside of my home. after these calls i got charges to my bill for them and the technician couldn't find a problem (the speed magically jumps up to 50 while they're here and drops back down after they leave) when i called about my bill they said they would reverse the charges and apply discounts to bring my bill back to what it was. ($54) so far it's been at $83 every month since then. no one is competent enough to solve the issue or fix my billing and i feel cheated both out of money for the service they agreed to provide and for the service i'm not receiving.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 4/29/2015 2:08:54 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-04-24,7:11:10 PM,internet,Denver,Colorado,80206,closed,No,4.0,24.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,6,2015.0,Friday
328348,"for designated home address (a residential condo building schaumburg, il 60193), comcast has been insisting on whether it is for a business purposes or home purpose (as we do not want to use any of their tv or phone services with the internet).  when i have indicated for home use, comcast has insisted that i have to spell out the exact purpose. i have asked him about net neutrality and immediately without answering my question comcast's agent hung up the call. we would like comcast not to insist on the nature of internet connection as it is not a business building.  after redialing for another agent of comcast, this second agent, repeatedly giving reasons i have to speak to supervisor to provide you connection, or and a bunch of other reasons which were not provided earlier. the list of excuses were almost endless just to provide internet connection at this address.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/9/2015 2:44:26 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/10/2015 10:07:03 am:  hi  your ticket no. 328348 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-08,1:18:19 PM,internet,Schaumburg,Illinois,60193,solved,No,6.0,8.0,"['installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",installation_issue,5,2015.0,Monday
364449,"in brief, my monthly bill is $80, with roughly $10 for basic cable for low income seniors and about $70 for low speed broadband that comcast charges many neighbors only about $40. my attempts to address this issue with comcast customer service have been met with the intent to willfully neglect the nature of our circumstance as well as the irony that they gouge low income seniors on the $10 tv service with $70 monthly internet service i have no choice but to pay with the biannual price increases. with my husband's disability and the need to expend significant amounts of time and financial resources in working with his doctors located about fifty miles away, we truly need title 2 enforced given the necessity to have broadband to make medical arrangements possible.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/26/2015 10:16:10 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/21/2015 10:10:16 am:  hi  your ticket no. 364449 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-25,12:07:07 PM,internet,Egg Harbor City,New Jersey,8215,solved,No,6.0,25.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,6,2015.0,Thursday
359956,"price gouging monopoly. i can not get rcn to my building , atts not even broadband so thats not an option. it leaves me with one company who charges 120 dollars for shit service. 50mb down and 10mbps thats megabit not megabyte. i wish megabyte, why invest in infrastructure that doesnt keep consumers happy. i am currently in ireland right now, in rural ireland and can get 80mbps down for 49.99/month. fucking trumps our shit service. i live only 10 miles from downtown chicago where there are huge nodes and server farms the monopoly comed for the fiber lines to be unused. they lobby so we can not open our own municipal internet they have lobbied so hard i wouldn't be surprised if he pandered the fcc after his shitty run as a mayor.  no more bullshit promos where the rates double after 6 months.  no more price gouging on rental fees, taxes are acceptable if they actually went to infrastructure.  do not propose a data cap, i have 4 it professionals living in my house and we push 1tb monthly. we are in a 1st world country data consumption is not the problem, or on mobile cheap fucks.  let local coop government set up their own fiber, because they wont do it.  stop lobbying comed to keep their fiber lines unused since the 90s.  fix this monopoly in chicago, competition sparks innovation we are using a infrasturcture not upgraded since the 1980s our entire infrastructure is falling apart. fucking garbage.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/25/2015 9:01:40 am:  thank you for your submission. your complaint provides the fcc with important information we can use to develop policies to protect consumers, remedy violations of the communications act, and encourage future compliance with the law.  the fcc appreciates the information you’ve shared with us. it appears that the state regulatory commission will be better able to assist you.  we urge you to contact that agency about this matter.  below is a link to the national association of regulatory commissions:  http://www.naruc.org/commissions/  as such, no further action is required by the fcc. your complaint was closed as of today.",2015-06-23,7:45:25 PM,internet,Chicago,Illinois,60457,closed,No,6.0,23.0,"['billing_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,5,2015.0,Tuesday
362928,"why can't i get my locals from my isp without having to spend at least 20 a month.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/29/2015 6:50:40 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-06-24,5:24:09 PM,internet,Lebanon,Oregon,97355,open,No,6.0,24.0,"['installation_issue', 'equipment_issue', 'service_change', 'customer_service']",installation_issue,4,2015.0,Wednesday
261499,"consumer said that he has comcast and thinks they are not doing business right. he said they were supposed to give him a $20 credit however it wasn’t added. when he tried to call comcast the supervisor gave him the run around. he said they have lied to him about this and he thinks that they should have kept their word. he said he was supposed to get this credit because no one came to his schedule appointment. the tech was supposed to be there from 8-10 however he didn’t show up until the afternoon. comcast is saying that their records don’t show this but he said that is what he was told because the tech didn’t show up at the appointment time. as a resolution he would like comcast to keep their word. if they tell a consumer something then the company should stick to that. ***ctr 354-phone***  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 4/29/2015 12:43:48 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-04-28,1:31:05 PM,internet,Spokane,Washington,99205,closed,No,4.0,28.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'service_change', 'customer_service']",billing_issue,5,2015.0,Tuesday
361453,"we've been dealing with comcast for over a month. we were using them previously at our office location, but have been in the process of moving a few blocks away into our warehouse area. they told us the install would be no problem and that our account wouldn't be shut down until it was installed and then we'd have 30 days to transition over there. after 2 weeks of calling our representative, we have not received any returned message or answers. now, comcast shut down the service at our office location, which means we don't have phone or internet service and are hurting because no one can contact us easily.  after 4 hours on the phone with them today, and after weeks of calling to get things switched over, we've had enough. they set a date for the install, but never showed up.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/26/2015 9:43:14 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/27/2015 9:45:29 am:  hi  your ticket no. 361453 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-24,11:36:18 AM,internet,Ellicott City,Maryland,21043,solved,No,6.0,24.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,6,2015.0,Wednesday
359224,"comcast has a monopoly on my area. attalla, alabama. as far as i know it's the rest of the southeast as well. since we have no other choice they are price gouging. due to strict data caps being implemented my last bill was $220. this is only in the southeast. my bill is supposed to only be $110 before they stack on data cap fees. the $110 is only for their lower tier service also. my internet runs poorly and they still charge me double for terrible service. i've called multiple times and they won't do anything so i'm asking you guys to help get through to them. this can't continue. i could get a small apartment for what they're charging me.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/25/2015 10:30:52 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/27/2015 9:29:26 am:  hi  your ticket no. 359224 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-23,4:22:19 PM,internet,Attalla,Alabama,35954,solved,No,6.0,23.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,6,2015.0,Tuesday
223729,"i recently downgraded my service due to speed and quality issues. when i relocated to stone mountain it was recommended that i chose comcast for its quality and speed. i needed only internet but was compelled to choose a bundle as it was cheaper, doesn't add up if you ask me. anyway, i chose a telephone/internet bundle and paid additional for a boost to a higher speed in part because i have many internet connected devices and reasonably assumed that it would result in shorter access times and possible higher quality of service (less downtime or service interruptions). after 4 months of frequent interruptions in my service coupled with random monitoring of my download speeds that came nowhere near advertised speeds for the enhanced price i was paying i cancelled this option. my basic cost of services is $49, and i paid $12 to get ""enhanced"" service this is a 25% premium, it is aggravating that this did not result in at least an 25% increase in speed or quality of service. the most disturbing part to me is that i suspect that comcast knew it couldn't deliver the advertised speeds and would have continued to let me pay for a service i was never going to receive! i base this in part because as i was downgrading the cs rep never offered to investigate why my service was performing up to their advertising claims or why i was having interrupts in my service. i will say that i was finally prompted to downgrade when i was in the mist of another service interruption at 10am in the morning.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 4/9/2015 3:55:37 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-04-08,11:54:56 AM,internet,Stone Mountain,Georgia,30088,closed,No,4.0,8.0,"['contract_dispute', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",contract_dispute,6,2015.0,Wednesday
371792,"comcast did not describe any limitation of data usage in coercing me to upgrade by providing inept service and below standard data transfer rates. after upgrading to their fastest and most expensive service they are now arbitrarily applying a monthly data limit to extort additional money from me.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/9/2015 2:26:12 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-06-29,11:13:48 AM,internet,Savannah,Georgia,31401,pending,No,6.0,29.0,"['installation_issue', 'equipment_issue', 'service_change', 'customer_service']",installation_issue,4,2015.0,Monday
371536,"comcast began charging $12.00/ month for a blast!""speed increase"" four months ago. however, no such increase in speed occurred. i called comcast and requested the charge be removed and the previous charges be credited. they agreed. now though my latest bill shows the same $12.00 charge and no credit.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/2/2015 12:55:51 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/28/2015 10:30:14 am:  hi ,  your ticket no. 371536 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-29,8:45:03 AM,internet,Danville,California,94526,solved,No,6.0,29.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,6,2015.0,Monday
372351,"spent over 5 hours on the phone trying to get my internet to work. this is after waiting a week for a new router. set up a tech to come to my home and took two hours off work to meet them and they never showed. when i called comcast they told me there was never an appointment set up. i have been on hold for over an hour to get another appointment set up  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/30/2015 3:15:23 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/20/2015 2:17:28 pm:  hi  your ticket no. 372351 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-29,1:52:24 PM,internet,Lake Lotwawana,Missouri,64086,solved,No,6.0,29.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'service_change', 'customer_service']",billing_issue,5,2015.0,Monday
362791,"i ordered a bundle from comcast last week (tv+internet+phone + their new x1 service with no installation or upgrade fee) for $120 without the intention of using the phone line. the person i talked to said i could keep my currently owned modem and router and they would send a tech to replace my old cable box with the new, at no charge. today (6/24/2015) the date they said they would send someone out to replace it they changed their entire stance. the tech had to call a comcast rep and proceeded to tell me that they do need to replace my router and modem with theirs to use the phone line which i was told i didn't have to use. now they said the only way to use the new x1 box and not use the phone line was to change to a double play package for $109 a month. i thought ""great i am getting the price down to even less"" works for me! that was not the case. after the tech had left i went to talk to another comcast representative who said the price the other rep gave me was only for tv and that my actual bill with internet is $154 including a $70 installation fee for the new cable box. per the original agreement installation was supposed to be free. i was able to get the representative to waive the installation fee, which was the right thing to do per original agreement but am not stuck with a bill that is $35 higher than we first agreed on. i got three different prices over the last 7 days and am afraid there will be other random fees that will show up now. i do not appreciate all of the price changes and being taken advantage of and would normally not complain to a government body but since there are no competing services that offer anything near the speeds that comcast offers i am stuck, thanks to comcast + government deals. if you could please look into this complaint and urge comcast to be more transparent in their fees and billing it would be appreciated. i did save 20-30 dollars a month doing this but thought it would be much more and assumed it would be much more since i agreed to two more years of service with them with etf fees. if a new better service comes a long i will have to pay more money to comcast with a service i have no other choice but to use at a price that was not originally agreed upon.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/26/2015 12:34:56 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/30/2015 4:16:09 pm:  hi  your ticket no. 362791 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-24,4:49:19 PM,internet,San Ramon,California,94582,open,No,6.0,24.0,"['billing_issue', 'contract_dispute', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,7,2015.0,Wednesday
360268,"i have had multiple issues with my comcast service since signing my contract with them. i have spent hours of my time on the phone with their ""customer service"" and have not one time been satisfied with the outcome. i always get the run-around from every employee and not one of them has ever resolved my issue. my cable tv system constantly freezes, or says ""xfinity service is currently not available, please try back later"". and i was told that we were receiving ""fast in-home wifi"" for our tiny apartment, but still can't even watch a single video without it constantly freezing. and this is even when there is one device connect to the wifi.. even though we were told you could use multiple devices at once. i have finally given up trying to get help from comcast because they seem like they could not care any less about my situation, but still continue to take my payment every month. therefore i looked around online and saw that i could file a complaint through the fcc, and here i am. i just don't understand how a company can be so unresponsive, unhelpful and deceptive as comcast. i have never been more unhappy with a company in my entire life.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/24/2015 4:21:47 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/17/2015 12:24:15 pm:  hi  your ticket no. 360268 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-23,9:55:56 PM,internet,South Bend,Indiana,46637,solved,No,6.0,23.0,"['billing_issue', 'contract_dispute', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,7,2015.0,Tuesday
367526,"internet usage with comcast has sky rocketed in one month from 70gb to 330 gb only thing different is getting new modem from comcast, tried calling comcast they won't help,  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/30/2015 11:32:34 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/31/2015 8:08:37 am:  hi  your ticket no. 367526 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-26,9:38:37 AM,internet,Decherd,Tennessee,37324,open,No,6.0,26.0,"['installation_issue', 'equipment_issue', 'service_change', 'customer_service']",installation_issue,4,2015.0,Friday
